"PL1331LAG5ASPH","HGST HMS5C4040ALE640",277.75,0,31,0,0,0
"PL1331LAG5AUYH","HGST HMS5C4040ALE640",866.583333333333,0,30,0,0,0
"PL1331LAG5AV3H","HGST HMS5C4040ALE640",866.541666666667,0,33,0,0,0
"PL1331LAG5AW1H","HGST HMS5C4040ALE640",559.166666666667,0,23,0,0,0
"PL1331LAG5AWEH","HGST HMS5C4040ALE640",866.541666666667,0,31,0,0,0
"PL1331LAG5AWGH","HGST HMS5C4040ALE640",866.541666666667,0,34,0,0,0
"PL1331LAG5AWTH","HGST HMS5C4040ALE640",866.541666666667,0,33,0,0,0
"PL1331LAG5AWVH","HGST HMS5C4040ALE640",866.541666666667,0,32,0,0,0
"PL1331LAG5AXBH","HGST HMS5C4040ALE640",866.541666666667,0,32,0,0,0
"PL1331LAG5AXTH","HGST HMS5C4040ALE640",866.541666666667,0,34,0,0,0
"PL1331LAG5AXUH","HGST HMS5C4040ALE640",866.583333333333,0,31,0,0,0
"PL1331LAG5AY0H","HGST HMS5C4040ALE640",866.583333333333,0,31,0,0,0
"PL1331LAG5AY6H","HGST HMS5C4040ALE640",866.541666666667,0,33,0,0,0
"PL1331LAG5AY7H","HGST HMS5C4040ALE640",866.625,0,31,0,0,0
"PL1331LAG5AYDH","HGST HMS5C4040ALE640",866.583333333333,0,34,0,0,0
"PL1331LAG5AYHH","HGST HMS5C4040ALE640",559.166666666667,0,24,0,0,0
"PL1331LAG5AYJH","HGST HMS5C4040ALE640",866.583333333333,0,33,0,0,0
"PL1331LAG5AYLH","HGST HMS5C4040ALE640",866.583333333333,0,31,0,0,0
"PL1331LAG5AYYH","HGST HMS5C4040ALE640",866.583333333333,0,31,0,0,0
"PL1331LAG5AZ0H","HGST HMS5C4040ALE640",866.583333333333,0,33,0,0,0
"PL1331LAG5AZ7H","HGST HMS5C4040ALE640",866.541666666667,0,32,0,0,0
"PL1331LAG5AZGH","HGST HMS5C4040ALE640",866.583333333333,0,31,0,0,0
"PL1331LAG5AZNH","HGST HMS5C4040ALE640",866.583333333333,0,33,0,0,0
"PL1331LAG5AZWH","HGST HMS5C4040ALE640",866.583333333333,0,32,0,0,0
"PL1331LAG5AZXH","HGST HMS5C4040ALE640",866.541666666667,0,32,0,0,0
"PL1331LAG5B04H","HGST HMS5C4040ALE640",866.583333333333,0,32,0,0,0
"PL1331LAG5B25H","HGST HMS5C4040ALE640",866.583333333333,0,31,0,0,0
"PL1331LAG5B26H","HGST HMS5C4040ALE640",866.583333333333,0,33,0,0,0
"PL1331LAG5B32H","HGST HMS5C4040ALE640",866.541666666667,0,33,0,0,0
"PL1331LAG5B44H","HGST HMS5C4040ALE640",866.583333333333,0,34,0,0,0
"PL1331LAG5B48H","HGST HMS5C4040ALE640",866.541666666667,0,33,0,0,0
"PL1331LAG5B53H","HGST HMS5C4040ALE640",866.541666666667,0,33,0,0,0
"PL1331LAG5B5KH","HGST HMS5C4040ALE640",866.583333333333,0,33,0,0,0
"PL1331LAG5GMJH","HGST HMS5C4040ALE640",866.541666666667,0,33,0,0,0
"PL1331LAG5GTDH","HGST HMS5C4040ALE640",866.541666666667,0,33,0,0,0
"PL1331LAG5GTSH","HGST HMS5C4040ALE640",559.166666666667,0,23,0,0,0
"PL1331LAG5GUHH","HGST HMS5C4040ALE640",866.583333333333,0,31,0,0,0
"PL1331LAG5GUKH","HGST HMS5C4040ALE640",866.583333333333,0,30,0,0,0
"PL1331LAG5GV0H","HGST HMS5C4040ALE640",866.625,0,31,0,0,0
"PL1331LAG5GVKH","HGST HMS5C4040ALE640",866.583333333333,0,33,0,0,0
"PL1331LAG5GVWH","HGST HMS5C4040ALE640",866.541666666667,0,33,0,0,0
"PL1331LAG5GWYH","HGST HMS5C4040ALE640",866.583333333333,0,30,0,0,0
"PL1331LAG5GXLH","HGST HMS5C4040ALE640",866.583333333333,0,31,0,0,0
"PL1331LAG5GY6H","HGST HMS5C4040ALE640",866.541666666667,0,33,0,0,0
"PL1331LAG5GY8H","HGST HMS5C4040ALE640",866.583333333333,0,30,0,0,0
"PL1331LAGNK1UH","HGST HMS5C4040ALE640",286.333333333333,0,30,0,0,0
"PL1331LAGNPZVH","HGST HMS5C4040ALE640",263.25,0,33,0,0,0
"PL1331LAGNS0GH","HGST HMS5C4040ALE640",297.416666666667,0,29,0,0,0
"PL1331LAGNT0SH","HGST HMS5C4040ALE640",263.333333333333,0,35,0,0,0
"PL1331LAGNT1KH","HGST HMS5C4040ALE640",230.583333333333,0,23,0,0,0
"PL1331LAGNT4VH","HGST HMS5C4040ALE640",293.333333333333,0,30,0,0,0
"PL1331LAGP466H","HGST HMS5C4040ALE640",286.333333333333,0,28,0,0,0
"PL1331LAGP4EVH","HGST HMS5C4040ALE640",263.416666666667,0,25,0,0,0
"PL1331LAGP4GSH","HGST HMS5C4040ALE640",262.291666666667,0,30,0,0,0
"PL1331LAGP502H","HGST HMS5C4040ALE640",293.333333333333,0,32,0,0,0
"PL1331LAGP594H","HGST HMS5C4040ALE640",285.291666666667,0,32,0,0,0
"PL1331LAGP5DPH","HGST HMS5C4040ALE640",286.333333333333,0,34,0,0,0
"PL1331LAGP5L1H","HGST HMS5C4040ALE640",286.333333333333,0,34,0,0,0
"PL1331LAGP5LEH","HGST HMS5C4040ALE640",255.458333333333,0,36,0,0,0
"PL1331LAGP67JH","HGST HMS5C4040ALE640",263.416666666667,0,27,0,0,0
"PL1331LAGP68KH","HGST HMS5C4040ALE640",297.375,0,29,0,0,0
"PL1331LAGP68PH","HGST HMS5C4040ALE640",264.25,0,33,0,0,0
"PL1331LAGP69RH","HGST HMS5C4040ALE640",293.333333333333,0,31,0,0,0
"PL1331LAGP6HAH","HGST HMS5C4040ALE640",262.291666666667,0,29,0,0,0
"PL1331LAGP6JMH","HGST HMS5C4040ALE640",264.25,0,31,0,0,0
"PL1331LAGP6KSH","HGST HMS5C4040ALE640",262.25,0,33,0,0,0
"PL1331LAGP6MRH","HGST HMS5C4040ALE640",286.375,0,26,0,0,0
"PL1331LAGP74RH","HGST HMS5C4040ALE640",297.375,0,26,0,0,0
"PL1331LAGPZYHH","HGST HMS5C4040ALE640",262.25,0,29,0,0,0
"PL1331LAGPZZRH","HGST HMS5C4040ALE640",297.375,0,24,0,0,0
"PL1331LAGR16KH","HGST HMS5C4040ALE640",262.291666666667,0,33,0,0,0
"PL1331LAGR18RH","HGST HMS5C4040ALE640",262.291666666667,0,30,0,0,0
"PL1331LAGR1APH","HGST HMS5C4040ALE640",263.416666666667,0,25,0,0,0
"PL1331LAGR1V4H","HGST HMS5C4040ALE640",235.083333333333,0,26,0,0,0
"PL1331LAGR20LH","HGST HMS5C4040ALE640",262.291666666667,0,29,0,0,0
"PL1331LAGR21AH","HGST HMS5C4040ALE640",290.541666666667,0,28,0,0,0
"PL1331LAGR23ZH","HGST HMS5C4040ALE640",263.333333333333,0,32,0,0,0
"PL1331LAGR24XH","HGST HMS5C4040ALE640",263.25,0,33,0,0,0
"PL1331LAGR25JH","HGST HMS5C4040ALE640",262.291666666667,0,26,0,0,0
"PL1331LAGR2DJH","HGST HMS5C4040ALE640",290.5,0,29,0,0,0
"PL1331LAGR2KBH","HGST HMS5C4040ALE640",262.291666666667,0,30,0,0,0
"PL1331LAGR2KMH","HGST HMS5C4040ALE640",293.166666666667,0,30,0,0,0
"PL1331LAGR2L9H","HGST HMS5C4040ALE640",264.25,0,32,0,0,0
"PL1331LAGR2N9H","HGST HMS5C4040ALE640",262.333333333333,0,29,0,0,0
"PL1331LAGR2RRH","HGST HMS5C4040ALE640",293.333333333333,0,34,0,0,0
"PL1331LAGR2VUH","HGST HMS5C4040ALE640",286.333333333333,0,32,0,0,0
"PL1331LAGR3ELH","HGST HMS5C4040ALE640",263.291666666667,0,32,0,0,0
"PL1331LAGR3LGH","HGST HMS5C4040ALE640",263.333333333333,0,34,0,0,0
"PL1331LAGR3LJH","HGST HMS5C4040ALE640",263.333333333333,0,33,0,0,0
"PL1331LAGR3N1H","HGST HMS5C4040ALE640",262.291666666667,0,27,0,0,0
"PL1331LAGR3PJH","HGST HMS5C4040ALE640",262.291666666667,0,30,0,0,0
"PL1331LAGR3RJH","HGST HMS5C4040ALE640",262.291666666667,0,32,0,0,0
"PL1331LAGR3TZH","HGST HMS5C4040ALE640",298.25,0,31,0,0,0
"PL1331LAGR3XKH","HGST HMS5C4040ALE640",264.25,0,34,0,0,0
"PL1331LAGR41GH","HGST HMS5C4040ALE640",290.458333333333,0,27,0,0,0
"PL1331LAGR470H","HGST HMS5C4040ALE640",293.208333333333,0,32,0,1,0
"PL1331LAGR476H","HGST HMS5C4040ALE640",290.541666666667,0,25,0,0,0
"PL1331LAGR49UH","HGST HMS5C4040ALE640",262.291666666667,0,25,0,0,0
"PL1331LAGR4D3H","HGST HMS5C4040ALE640",263.333333333333,0,32,0,0,0
"PL1331LAGR4E3H","HGST HMS5C4040ALE640",262.291666666667,0,28,0,0,0
"PL1331LAGR4GKH","HGST HMS5C4040ALE640",262.291666666667,0,29,0,0,0
"PL1331LAGR4HLH","HGST HMS5C4040ALE640",263.25,0,33,0,0,0
"PL1331LAGR5T9H","HGST HMS5C4040ALE640",291.333333333333,0,29,0,0,0
"PL1331LAGR5TJH","HGST HMS5C4040ALE640",263.25,0,32,0,0,0
"PL1331LAGR5TTH","HGST HMS5C4040ALE640",297.291666666667,0,26,0,0,0
"PL1331LAGR5VAH","HGST HMS5C4040ALE640",262.333333333333,0,29,0,0,0
"PL1331LAGR5VSH","HGST HMS5C4040ALE640",297.291666666667,0,23,0,0,0
"PL1331LAGR5WPH","HGST HMS5C4040ALE640",286.333333333333,0,34,0,0,0
"PL1331LAGR62WH","HGST HMS5C4040ALE640",262.375,0,30,0,0,0
"PL1331LAGR638H","HGST HMS5C4040ALE640",263.25,0,34,0,0,0
"PL1331LAGR63NH","HGST HMS5C4040ALE640",293.333333333333,0,25,0,0,0
"PL1331LAGR66XH","HGST HMS5C4040ALE640",286.333333333333,0,31,0,0,0
"PL1331LAGR68TH","HGST HMS5C4040ALE640",262.291666666667,0,29,0,0,0
"PL1331LAGR6ABH","HGST HMS5C4040ALE640",264.25,0,32,0,0,0
"PL1331LAGR6AHH","HGST HMS5C4040ALE640",289.458333333333,0,31,0,0,0
"PL1331LAGR6AWH","HGST HMS5C4040ALE640",264.25,0,32,0,0,0
"PL1331LAGR6BMH","HGST HMS5C4040ALE640",262.291666666667,0,28,0,0,0
"PL1331LAGR6BVH","HGST HMS5C4040ALE640",263.375,0,27,0,0,0
"PL1331LAGR6G2H","HGST HMS5C4040ALE640",297.333333333333,0,23,0,0,0
"PL1331LAGR6HNH","HGST HMS5C4040ALE640",262.333333333333,0,26,0,0,0
"PL1331LAGR6HXH","HGST HMS5C4040ALE640",262.333333333333,0,30,0,0,0
"PL1331LAGR6KEH","HGST HMS5C4040ALE640",262.291666666667,0,32,0,0,0
"PL1331LAGR6KVH","HGST HMS5C4040ALE640",263.333333333333,0,33,0,0,0
"PL1331LAGR6L9H","HGST HMS5C4040ALE640",297.333333333333,0,26,0,0,0
"PL1331LAGR6LGH","HGST HMS5C4040ALE640",298.25,0,33,0,0,0
"PL1331LAGR6LHH","HGST HMS5C4040ALE640",223.25,0,27,0,0,0
"PL1331LAGR6LKH","HGST HMS5C4040ALE640",290.5,0,28,0,0,0
"PL1331LAGR6LLH","HGST HMS5C4040ALE640",298.291666666667,0,31,0,0,0
"PL1331LAGR6LSH","HGST HMS5C4040ALE640",297.291666666667,0,26,0,0,0
"PL1331LAGR6LWH","HGST HMS5C4040ALE640",290.5,0,27,0,0,0
"PL1331LAGR6LZH","HGST HMS5C4040ALE640",291.291666666667,0,32,0,0,0
"PL1331LAGR6M5H","HGST HMS5C4040ALE640",289.5,0,29,0,0,0
"PL1331LAGR6M9H","HGST HMS5C4040ALE640",286.333333333333,0,34,0,0,0
"PL1331LAGR6MGH","HGST HMS5C4040ALE640",297.291666666667,0,25,0,0,0
"PL1331LAGR6MMH","HGST HMS5C4040ALE640",297.375,0,28,0,0,0
"PL1331LAGR6MRH","HGST HMS5C4040ALE640",297.291666666667,0,27,0,0,0
"PL1331LAGR6MVH","HGST HMS5C4040ALE640",286.333333333333,0,29,0,0,0
"PL1331LAGR6MWH","HGST HMS5C4040ALE640",293.333333333333,0,28,0,0,0
"PL1331LAGR6MXH","HGST HMS5C4040ALE640",293.333333333333,0,27,0,0,0
"PL1331LAGR6MYH","HGST HMS5C4040ALE640",297.333333333333,0,23,0,0,0
"PL1331LAGR6MZH","HGST HMS5C4040ALE640",291.291666666667,0,33,0,0,0
"PL1331LAGR6N0H","HGST HMS5C4040ALE640",293.333333333333,0,34,0,0,0
"PL1331LAGR6N2H","HGST HMS5C4040ALE640",289.5,0,30,0,0,0
"PL1331LAGR6NKH","HGST HMS5C4040ALE640",293.333333333333,0,29,0,0,0
"PL1331LAGR6NNH","HGST HMS5C4040ALE640",293.333333333333,0,26,0,0,0
"PL1331LAGR6NPH","HGST HMS5C4040ALE640",293.166666666667,0,33,0,0,0
"PL1331LAGR6NTH","HGST HMS5C4040ALE640",297.333333333333,0,24,0,0,0
"PL1331LAGR6NUH","HGST HMS5C4040ALE640",291.291666666667,0,33,0,0,0
"PL1331LAGR6P0H","HGST HMS5C4040ALE640",297.291666666667,0,25,0,0,0
"PL1331LAGR6P1H","HGST HMS5C4040ALE640",291.291666666667,0,29,0,0,0
"PL1331LAGR6P4H","HGST HMS5C4040ALE640",289.458333333333,0,31,0,0,0
"PL1331LAGR6P6H","HGST HMS5C4040ALE640",286.375,0,25,0,0,0
"PL1331LAGR6PEH","HGST HMS5C4040ALE640",291.291666666667,0,27,0,0,0
"PL1331LAGR6PGH","HGST HMS5C4040ALE640",291.375,0,28,0,0,0
"PL1331LAGR6PHH","HGST HMS5C4040ALE640",293.333333333333,0,28,0,0,0
"PL1331LAGR6PJH","HGST HMS5C4040ALE640",297.375,0,27,0,0,0
"PL1331LAGR6PNH","HGST HMS5C4040ALE640",262.375,0,29,0,0,0
"PL1331LAGR6PUH","HGST HMS5C4040ALE640",291.291666666667,0,29,0,0,0
"PL1331LAGR6PYH","HGST HMS5C4040ALE640",298.25,0,31,0,0,0
"PL1331LAGR6RAH","HGST HMS5C4040ALE640",262.375,0,30,0,0,0
"PL1331LAGR6RUH","HGST HMS5C4040ALE640",264.25,0,32,0,0,0
"PL1331LAGR6T7H","HGST HMS5C4040ALE640",286.333333333333,0,31,0,0,0
"PL1331LAGR6WNH","HGST HMS5C4040ALE640",262.375,0,28,0,0,0
"PL1331LAGR6WRH","HGST HMS5C4040ALE640",230.416666666667,0,27,0,0,0
"PL1331LAGR6Y9H","HGST HMS5C4040ALE640",297.375,0,26,0,0,0
"PL1331LAGR6YEH","HGST HMS5C4040ALE640",264.25,0,34,0,0,0
"PL1331LAGR71WH","HGST HMS5C4040ALE640",235.083333333333,0,27,0,0,0
"PL1331LAGR726H","HGST HMS5C4040ALE640",264.208333333333,0,35,0,0,0
"PL1331LAGR74UH","HGST HMS5C4040ALE640",263.375,0,28,0,0,0
"PL1331LAGR77YH","HGST HMS5C4040ALE640",262.333333333333,0,28,0,0,0
"PL1331LAGR7E1H","HGST HMS5C4040ALE640",262.291666666667,0,30,0,0,0
"PL1331LAGR7H5H","HGST HMS5C4040ALE640",262.291666666667,0,27,0,0,0
"PL1331LAGR7LSH","HGST HMS5C4040ALE640",264.25,0,35,0,0,0
"PL1331LAGR7M4H","HGST HMS5C4040ALE640",264.25,0,33,0,0,0
"PL1331LAGR7MNH","HGST HMS5C4040ALE640",262.333333333333,0,28,0,0,0
"PL1331LAGR7N1H","HGST HMS5C4040ALE640",263.416666666667,0,26,0,0,0
"PL1331LAGR7PLH","HGST HMS5C4040ALE640",262.291666666667,0,29,0,0,0
"PL1331LAGR7T3H","HGST HMS5C4040ALE640",262.375,0,29,0,0,0
"PL1331LAGR7X8H","HGST HMS5C4040ALE640",293.208333333333,0,30,0,0,0
"PL1331LAGR7ZKH","HGST HMS5C4040ALE640",290.083333333333,0,31,0,0,0
"PL1331LAGR82EH","HGST HMS5C4040ALE640",263.375,0,27,0,0,0
"PL1331LAGR834H","HGST HMS5C4040ALE640",263.25,0,33,0,0,0
"PL1331LAGR837H","HGST HMS5C4040ALE640",262.291666666667,0,27,0,0,0
"PL1331LAGR866H","HGST HMS5C4040ALE640",263.25,0,33,0,0,0
"PL1331LAGR869H","HGST HMS5C4040ALE640",262.333333333333,0,30,0,0,0
"PL1331LAGR8AXH","HGST HMS5C4040ALE640",262.291666666667,0,28,0,0,0
"PL1331LAGR8BDH","HGST HMS5C4040ALE640",263.333333333333,0,35,0,0,0
"PL1331LAGR8E1H","HGST HMS5C4040ALE640",264.25,0,33,0,0,0
"PL1331LAGR8EAH","HGST HMS5C4040ALE640",293.291666666667,0,30,0,0,0
"PL1331LAGR8EBH","HGST HMS5C4040ALE640",234.25,0,26,0,0,0
"PL1331LAGR8JEH","HGST HMS5C4040ALE640",235.083333333333,0,27,0,0,0
"PL1331LAGR8L7H","HGST HMS5C4040ALE640",263.416666666667,0,27,0,0,0
"PL1331LAGR8NBH","HGST HMS5C4040ALE640",263.375,0,28,0,0,0
"PL1331LAGR8PXH","HGST HMS5C4040ALE640",262.291666666667,0,30,0,0,0
"PL1331LAGR8Z0H","HGST HMS5C4040ALE640",229.333333333333,0,26,0,0,0
"PL1331LAGR8Z4H","HGST HMS5C4040ALE640",298.25,0,29,0,0,0
"PL1331LAGR934H","HGST HMS5C4040ALE640",263.291666666667,0,30,0,0,0
"PL1331LAGR94VH","HGST HMS5C4040ALE640",263.291666666667,0,31,0,0,0
"PL1331LAGR95LH","HGST HMS5C4040ALE640",286.333333333333,0,33,0,0,0
"PL1331LAGR967H","HGST HMS5C4040ALE640",262.25,0,32,0,0,0
"PL1331LAGR96HH","HGST HMS5C4040ALE640",262.291666666667,0,30,0,0,0
"PL1331LAGR97SH","HGST HMS5C4040ALE640",297.333333333333,0,25,0,0,0
"PL1331LAGR99JH","HGST HMS5C4040ALE640",213.291666666667,0,31,0,0,0
"PL1331LAGR9DNH","HGST HMS5C4040ALE640",291.458333333333,0,34,0,0,0
"PL1331LAGR9HTH","HGST HMS5C4040ALE640",263.25,0,31,0,0,0
"PL1331LAGR9HVH","HGST HMS5C4040ALE640",262.291666666667,0,29,0,0,0
"PL1331LAGR9K8H","HGST HMS5C4040ALE640",262.291666666667,0,31,0,0,0
"PL1331LAGR9KNH","HGST HMS5C4040ALE640",262.333333333333,0,28,0,0,0
"PL1331LAGR9L0H","HGST HMS5C4040ALE640",286.333333333333,0,28,0,0,0
"PL1331LAGR9LMH","HGST HMS5C4040ALE640",230.583333333333,0,23,0,0,0
"PL1331LAGR9M3H","HGST HMS5C4040ALE640",286.333333333333,0,30,0,0,0
"PL1331LAGR9PRH","HGST HMS5C4040ALE640",263.416666666667,0,29,0,0,0
"PL1331LAGR9PYH","HGST HMS5C4040ALE640",264.25,0,35,0,0,0
"PL1331LAGR9PZH","HGST HMS5C4040ALE640",262.333333333333,0,29,0,0,0
"PL1331LAGR9RYH","HGST HMS5C4040ALE640",298.25,0,32,0,0,0
"PL1331LAGR9T4H","HGST HMS5C4040ALE640",262.375,0,30,0,0,0
"PL1331LAGR9UAH","HGST HMS5C4040ALE640",286.333333333333,0,30,0,0,0
"PL1331LAGR9WAH","HGST HMS5C4040ALE640",264.25,0,31,0,0,0
"PL1331LAGR9Z7H","HGST HMS5C4040ALE640",262.291666666667,0,30,0,0,0
"PL1331LAGR9ZBH","HGST HMS5C4040ALE640",264.208333333333,0,35,0,0,0
"PL1331LAGR9ZSH","HGST HMS5C4040ALE640",292.833333333333,0,31,1,0,0
"PL1331LAGR9ZYH","HGST HMS5C4040ALE640",235.083333333333,0,26,0,0,0
"PL1331LAGRA00H","HGST HMS5C4040ALE640",264.25,0,35,0,0,0
"PL1331LAGRA0LH","HGST HMS5C4040ALE640",290.5,0,27,0,0,0
"PL1331LAGRA21H","HGST HMS5C4040ALE640",286.333333333333,0,28,0,0,0
"PL1331LAGRA3JH","HGST HMS5C4040ALE640",262.291666666667,0,26,0,0,0
"PL1331LAGRA4MH","HGST HMS5C4040ALE640",262.291666666667,0,30,0,0,0
"PL1331LAGRA4XH","HGST HMS5C4040ALE640",293.208333333333,0,33,0,0,0
"PL1331LAGRA5AH","HGST HMS5C4040ALE640",293.333333333333,0,31,0,0,0
"PL1331LAGRA6ZH","HGST HMS5C4040ALE640",293.208333333333,0,33,0,0,0
"PL1331LAGRA74H","HGST HMS5C4040ALE640",262.333333333333,0,30,0,0,0
"PL1331LAGRA8RH","HGST HMS5C4040ALE640",262.291666666667,0,31,0,0,0
"PL1331LAGRA8WH","HGST HMS5C4040ALE640",297.291666666667,0,26,0,0,0
"PL1331LAGRA8XH","HGST HMS5C4040ALE640",263.416666666667,0,25,0,0,0
"PL1331LAGRA9EH","HGST HMS5C4040ALE640",262.333333333333,0,29,0,0,0
"PL1331LAGRA9VH","HGST HMS5C4040ALE640",263.25,0,30,0,0,0
"PL1331LAGRA9WH","HGST HMS5C4040ALE640",255.458333333333,0,35,0,0,0
"PL1331LAGRAA4H","HGST HMS5C4040ALE640",264.291666666667,0,33,0,0,0
"PL1331LAGRAD1H","HGST HMS5C4040ALE640",262.291666666667,0,30,0,0,0
"PL1331LAGRAGPH","HGST HMS5C4040ALE640",264.25,0,35,0,0,0
"PL1331LAGRAGRH","HGST HMS5C4040ALE640",262.25,0,32,0,0,0
"PL1331LAGRAHTH","HGST HMS5C4040ALE640",263.416666666667,0,25,0,0,0
"PL1331LAGRAHZH","HGST HMS5C4040ALE640",286.333333333333,0,29,0,0,0
"PL1331LAGRAJ2H","HGST HMS5C4040ALE640",262.333333333333,0,29,0,0,0
"PL1331LAGRANLH","HGST HMS5C4040ALE640",262.25,0,32,0,0,0
"PL1331LAGRANWH","HGST HMS5C4040ALE640",264.25,0,32,0,0,0
"PL1331LAGRATSH","HGST HMS5C4040ALE640",291.291666666667,0,31,0,0,0
"PL1331LAGRAUWH","HGST HMS5C4040ALE640",264.25,0,34,0,0,0
"PL1331LAGRAYDH","HGST HMS5C4040ALE640",263.25,0,33,0,0,0
"PL1331LAGRB09H","HGST HMS5C4040ALE640",235.083333333333,0,28,0,0,0
"PL1331LAGRB4BH","HGST HMS5C4040ALE640",263.375,0,29,0,0,0
"PL1331LAGRB85H","HGST HMS5C4040ALE640",293.333333333333,0,31,0,0,0
"PL1331LAGRBATH","HGST HMS5C4040ALE640",262.333333333333,0,29,0,0,0
"PL1331LAGRBBYH","HGST HMS5C4040ALE640",293.166666666667,0,32,0,0,0
"PL1331LAGRBD2H","HGST HMS5C4040ALE640",262.333333333333,0,29,0,0,0
"PL1331LAGRBHTH","HGST HMS5C4040ALE640",262.291666666667,0,33,0,0,0
"PL1331LAGRBJ4H","HGST HMS5C4040ALE640",262.291666666667,0,32,0,0,0
"PL1331LAGRBJRH","HGST HMS5C4040ALE640",263.333333333333,0,31,0,0,0
